example_id,domain_label,text,is_boundary_example,cross_domain_hint,split,source,contributor,added_for_version
brick3-2172,medicine,How is cerebrospinal fluid oligoclonal bands interpreted in evaluating multiple sclerosis relapse?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2173,medicine,What is the first-line treatment for neutropenic fever in immunocompromised patients?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2174,medicine,What is the first-line treatment for diabetic ketoacidosis in post-operative organ transplant recipients?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2175,medicine,How do ARB antihypertensives differ from ACE inhibitors in diabetic nephropathy management?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-2176,medicine,What dosage adjustment of enoxaparin is required for patients with stage 4 chronic kidney disease?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2177,medicine,How do I manage hepatotoxicity caused by calcineurin inhibitors?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2178,medicine,What is the first-line treatment for hypertensive emergency in pregnant women?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2179,medicine,How does point-of-care ultrasound (POCUS) influence therapeutic outcomes in interventional cardiology?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2180,medicine,Explain the mechanism of action of proton pump inhibitors in the central nervous system.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2181,medicine,What are the diagnostic criteria for systemic lupus erythematosus according to AHA cardiology guidelines?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2182,medicine,What dosage adjustment of metformin is required for patients with congestive heart failure?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2183,medicine,Explain the mechanism of action of GLP-1 receptor agonists in the central nervous system.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2184,medicine,What are the diagnostic criteria for tuberculosis according to GOLD COPD guidelines?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2185,medicine,How do I manage peripheral neuropathy caused by chemotherapy agents?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2186,medicine,How does EGFR exon 19 deletion testing guide targeted therapy for cutaneous melanoma?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2187,medicine,How does BRAF V600E mutation testing guide targeted therapy for cutaneous melanoma?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2188,medicine,How do I manage rhabdomyolysis caused by ACE inhibitors?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2189,medicine,How does PD-L1 expression testing guide targeted therapy for multiple myeloma?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2190,medicine,How do I manage anaphylaxis caused by aminoglycoside antibiotics?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2191,medicine,What is the first-line treatment for septic shock in post-operative organ transplant recipients?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2192,medicine,What is the first-line treatment for acute pulmonary edema in pregnant women?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2193,medicine,What are the diagnostic criteria for tuberculosis according to KDIGO nephrology standards?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2194,medicine,How do mRNA vaccines elicit antigen-specific CD8+ T-cell memory responses?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-2195,medicine,How is d-dimer plasma assay interpreted in evaluating acute coronary syndrome?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2196,medicine,What are the side effects of combining fluoxetine with oral contraceptives?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2197,medicine,What are the side effects of combining amiodarone with simvastatin?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2198,medicine,What dosage adjustment of carboplatin is required for patients with stage 4 chronic kidney disease?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2199,medicine,What are the diagnostic criteria for type 2 diabetes according to AHA cardiology guidelines?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2200,medicine,How does chimeric antigen receptor (CAR) T-cell therapy influence therapeutic outcomes in neuro-oncology?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2201,medicine,What are the diagnostic criteria for major depressive disorder according to KDIGO nephrology standards?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2202,medicine,What are the diagnostic criteria for rheumatoid arthritis according to ACR guidelines?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2203,medicine,How does troponin I levels testing guide targeted therapy for metastatic colorectal cancer?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2204,medicine,Explain the mechanism of action of SGLT2 inhibitors in tumor microenvironments.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2205,medicine,What dosage adjustment of methotrexate is required for patients with stage 4 chronic kidney disease?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2206,medicine,How do prophylactic antiretroviral regimens (PrEP/PEP) reduce HIV transmission risk?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-2207,medicine,What is the first-line treatment for acute pulmonary edema in pediatric patients?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2208,medicine,Explain the mechanism of action of SGLT2 inhibitors in the cardiovascular system.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2209,medicine,What are the side effects of combining ciprofloxacin with simvastatin?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2210,medicine,What is the first-line treatment for septic shock in immunocompromised patients?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2211,medicine,What dosage adjustment of methotrexate is required for patients with acute tubular necrosis?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2212,medicine,How do I manage anaphylaxis caused by ACE inhibitors?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2213,medicine,What are the side effects of combining spironolactone with aspirin?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2214,medicine,What is the recommended prophylaxis strategy for post-operative surgical site infections in trauma intensive care units?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2215,medicine,How do I manage QT prolongation caused by SSRI antidepressants?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2216,medicine,How is antimicrobial stewardship enforced to combat multi-drug resistant bacterial strains?,False,,train,hand_written,washington,v3-moat-brick-3-6domain-psychology
brick3-2217,medicine,How does BRAF V600E mutation testing guide targeted therapy for metastatic colorectal cancer?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2218,medicine,What is the recommended prophylaxis strategy for opportunistic fungal infections in trauma intensive care units?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2219,medicine,How is d-dimer plasma assay interpreted in evaluating deep vein thrombosis?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2220,medicine,How does HER2 neu amplification testing guide targeted therapy for triple-negative breast cancer?,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2221,medicine,Explain the mechanism of action of GLP-1 receptor agonists in the cardiovascular system.,False,,train,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2222,medicine,What dosage adjustment of gentamicin is required for patients with Child-Pugh class C hepatic cirrhosis?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2223,medicine,What is the first-line treatment for severe pre-eclampsia in pregnant women?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2224,medicine,How do I manage agranulocytosis caused by ACE inhibitors?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2225,medicine,What is the first-line treatment for acute STEMI in intensive care adults?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2226,medicine,How does EGFR exon 19 deletion testing guide targeted therapy for triple-negative breast cancer?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2227,medicine,How do I manage QT prolongation caused by warfarin?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
brick3-2228,medicine,What dosage adjustment of metformin is required for patients with Child-Pugh class C hepatic cirrhosis?,False,,calibration,systematic_generation,washington,v3-moat-brick-3-6domain-psychology
